entity_ID,entity_class,area,geo_entity,native_count,endemic_count,category,dist,longitude,latitude,archipelago_name,elevation
930,Island,11.421698,Tortuga,68,0,oceanic,35.566,-111.880296,27.441629,Golf de California Islands,165
931,Island,29.59845,San Marcos,123,0,continental,4.824,-112.074207,27.218583,Golf de California Islands,202
932,Island,1.017933,San Ildefonso,32,0,oceanic,10.04,-111.429672,26.63194,Golf de California Islands,22
933,Island,7.580726,Coronado,107,0,continental,2.644,-111.273868,26.119901,Golf de California Islands,206
934,Island,147.792038,Carmen,163,1,oceanic,7.876,-111.153964,25.964707,Golf de California Islands,359
935,Island,4.180209,Danzante,113,0,continental,2.66,-111.251841,25.787374,Golf de California Islands,165
936,Island,18.980131,Monserrat (Sea of Cortés),105,0,continental,13.665,-111.035107,25.683273,Golf de California Islands,172
937,Island,40.389079,Santa Catalina,103,1,oceanic,25.115,-110.779583,25.650896,Golf de California Islands,306
938,Island,13.548427,Santa Cruz,85,0,oceanic,19.854,-110.715872,25.285308,Golf de California Islands,427
939,Island,0.644444,San Diego,63,0,oceanic,18.995,-110.699124,25.199186,Golf de California Islands,0
940,Island,183.710474,San José,190,0,continental,4.753,-110.621904,24.980577,Golf de California Islands,555
941,Island,4.268652,San Francisco,94,0,continental,7.473,-110.573185,24.829748,Golf de California Islands,78
942,Island,104.828604,Espíritu Santo,202,0,continental,6.239,-110.350691,24.488616,Golf de California Islands,472
943,Island,139.14443,Cerralvo,209,0,oceanic,8.642,-109.874134,24.233087,Golf de California Islands,663
944,Island,0.453927,Alcatraz,35,0,continental,1.543,-111.967814,28.811278,Golf de California Islands,0
945,Island,0.075411,Cholludo,25,0,continental,28.403,-112.30557,28.73751,Golf de California Islands,0
946,Island,1.472069,Datíl,89,0,continental,28.401,-112.290641,28.721227,Golf de California Islands,44
947,Island,0.272398,Granito,3,0,oceanic,27.957,-113.539487,29.564357,Golf de California Islands,0
948,Island,0.140525,Las Ánimas,10,0,oceanic,26.977,-110.510447,25.112882,Golf de California Islands,0
950,Island,2.510664,Mejía,28,0,oceanic,24.311,-113.570312,29.556631,Golf de California Islands,100
951,Island,1.03678,Partida Norte,14,0,oceanic,17.824,-113.040126,28.891593,Golf de California Islands,21
952,Island,0.48287,Patos,9,0,continental,8.825,-112.459867,29.270494,Golf de California Islands,0
953,Island,0.640662,Rasa,17,0,oceanic,20.766,-112.980277,28.823965,Golf de California Islands,0
954,Island,1.239321,Salsipuedes,15,0,oceanic,19.197,-112.956152,28.727266,Golf de California Islands,0
955,Island,0.382549,San Luis,9,0,continental,6.821,-114.476005,30.018485,Golf de California Islands,0
956,Island,0.276777,Santa Ines,5,0,continental,4.705,-111.911774,27.037628,Golf de California Islands,0
957,Island,8.830483,Smith,66,1,continental,2.174,-113.5099,29.071212,Golf de California Islands,326
958,Island,1.305544,Ventana,60,0,continental,3.143,-113.510182,28.996111,Golf de California Islands,36
959,Island,0.731567,Cabeza de Caballo,32,0,continental,2.008,-113.479472,28.972369,Golf de California Islands,50
960,Island,0.697964,Piojo,22,0,oceanic,6.27,-113.465221,29.017921,Golf de California Islands,0
961,Island,0.176856,Mitlan,33,0,continental,2.016,-113.518268,29.0672,Golf de California Islands,69
962,Island,0.151995,Pata,34,0,continental,2.58,-113.513949,29.01457,Golf de California Islands,0
963,Island,0.136871,Flecha,15,0,continental,2.866,-113.52278,29.005173,Golf de California Islands,0
964,Island,0.102667,Bota,27,0,continental,2.951,-113.513495,29.011024,Golf de California Islands,0
965,Island,0.066583,Coronadito,19,0,continental,3.036,-113.529155,29.09776,Golf de California Islands,0
966,Island,0.080637,Gemelito East,10,0,continental,0.775,-113.475557,28.956229,Golf de California Islands,0
967,Island,0.042641,Jorobado,6,0,continental,2.261,-113.524526,29.012202,Golf de California Islands,0
970,Island,0.057769,Gemelito West,10,0,continental,0.773,-113.481895,28.955863,Golf de California Islands,0
557,Island,52.19348,Magnetic Island,540,1,continental,4.364,146.833329,-19.138653,Great Barrier Reef Islands,405
662,Island,0.130101,Eagle Island,58,0,continental,21.501,145.377989,-14.69688,Great Barrier Reef Islands,1
702,Island,0.187185,Lady Musgrave Island,24,0,continental,57.6,152.392716,-23.907108,Great Barrier Reef Islands,1
703,Island,0.070752,Bushy Island,24,0,continental,85.762,150.072439,-20.953709,Great Barrier Reef Islands,1
1297,Island,0.814553,Warraber Island,107,0,continental,61.316,142.823876,-10.208035,Great Barrier Reef Islands,3
1299,Island,0.434889,Poruma Island,91,0,continental,91.614,143.073178,-10.049424,Great Barrier Reef Islands,2
1300,Island,179.114471,Mua Island,483,4,continental,52.412,142.264088,-10.183556,Great Barrier Reef Islands,246
1301,Island,1.792572,Masig Island,116,0,continental,139.302,143.407849,-9.754167,Great Barrier Reef Islands,8
1302,Island,0.050525,Mabuiag Island,240,0,continental,87.565,142.170746,-9.961278,Great Barrier Reef Islands,4
1303,Island,1.714095,Iama Island,163,1,continental,90.343,142.774978,-9.901221,Great Barrier Reef Islands,22
1304,Island,6.260062,Erub Island,149,2,continental,178.996,143.769902,-9.589089,Great Barrier Reef Islands,108
1307,Island,101.899184,Badu Island,401,1,continental,65.639,142.145221,-10.117587,Great Barrier Reef Islands,111
1308,Island,0.485732,Ugar Island,89,0,continental,170.471,143.545463,-9.509521,Great Barrier Reef Islands,8
1309,Island,4.505853,Mer Island,159,0,continental,181.394,144.051546,-9.916641,Great Barrier Reef Islands,104
11782,Island,0.028977,"North Reef, Capricornia Cays",11,0,continental,91.35,151.903174,-23.185169,Great Barrier Reef Islands,0
11783,Island,0.135073,"Tryon, Capricornia Cays",20,0,continental,81.459,151.778642,-23.246837,Great Barrier Reef Islands,2
11784,Island,1.310813,"North West, Capricornia Cays",27,0,continental,71.916,151.70788,-23.296332,Great Barrier Reef Islands,9
11785,Island,0.061702,"Wilson, Capricornia Cays",14,0,continental,79.034,151.916187,-23.304455,Great Barrier Reef Islands,0
11786,Island,0.075,"Wreck, Capricornia Cays",15,0,continental,76.964,151.957735,-23.33293,Great Barrier Reef Islands,0
11787,Island,0.169133,"Heron, Capricornia Cays",20,0,continental,64.191,151.914977,-23.442345,Great Barrier Reef Islands,1
11788,Island,0.043225,"Erskine, Capricornia Cays",17,0,continental,53.832,151.771845,-23.502741,Great Barrier Reef Islands,0
11789,Island,0.429869,"Masthead, Capricornia Cays",31,0,continental,48.933,151.727329,-23.538398,Great Barrier Reef Islands,4
11790,Island,0.052622,"One Tree, Capricornia Cays",19,0,continental,65.117,152.091459,-23.507482,Great Barrier Reef Islands,0
11791,Island,0.078425,"Hoskyn West, Capricornia Cays",18,0,continental,55.524,152.290439,-23.807123,Great Barrier Reef Islands,1
11792,Island,0.017606,"Hoskyn East, Capricornia Cays",13,0,continental,56.859,152.299951,-23.801277,Great Barrier Reef Islands,0
11793,Island,0.057364,"Fairfax West, Capricornia Cays",16,0,continental,58.007,152.367956,-23.859182,Great Barrier Reef Islands,0
11794,Island,0.185332,"Fairfax East, Capricornia Cays",10,0,continental,58.785,152.37666,-23.855079,Great Barrier Reef Islands,1
11797,Island,0.464052,"NE Herald Cay, Australia",13,0,oceanic,322.807,149.198769,-16.942896,Great Barrier Reef Islands,4
11798,Island,0.180023,"SW Herald Cay, Australia",12,0,oceanic,315.199,149.134511,-16.985247,Great Barrier Reef Islands,1
11799,Island,0.182346,"Chilcott Islet, Australia",12,0,oceanic,378.027,150.003653,-16.937127,Great Barrier Reef Islands,2
11800,Island,0.139177,"SW Coringa Islet, Australia",11,0,oceanic,369.913,149.908195,-16.968499,Great Barrier Reef Islands,1
11801,Island,0.341639,"SE Magdelaine Cay, Australia",16,0,oceanic,426.592,150.33587,-16.601653,Great Barrier Reef Islands,2
11802,Island,0.092559,"Willis Island, Australia",21,0,oceanic,430.396,149.964675,-16.28719,Great Barrier Reef Islands,1
11803,Island,0.048729,"Eagle Island, Australia",47,2,continental,21.547,145.377526,-14.697026,Great Barrier Reef Islands,1
11805,Island,0.006119,"Redbill Island, Australia",10,0,continental,85.195,150.071036,-20.965711,Great Barrier Reef Islands,0
299,Island,41.881308,Beata,150,17,oceanic,562.539,-71.516024,17.575458,Greater Antilles,77
300,Island,1.701367,Caja de Muertos,89,0,oceanic,730.084,-66.519398,17.894559,Greater Antilles,20
302,Island,0.233221,Cayo Santiago,104,0,oceanic,800.765,-65.732611,18.156648,Greater Antilles,0
303,Island,110730.9083,Cuba,5521,2679,fragment,197.348,-79.029797,21.625477,Greater Antilles,1732
304,Island,28.508922,Culebra,166,0,oceanic,839.645,-65.289418,18.315046,Greater Antilles,104
306,Island,1.460272,Desecheo,118,0,oceanic,735.418,-67.480755,18.383775,Greater Antilles,50
308,Island,686.552104,Gonave,599,90,oceanic,700.926,-73.046362,18.842899,Greater Antilles,747
314,Island,0.897827,Icacos,106,0,oceanic,830.395,-65.586861,18.386119,Greater Antilles,5
315,Island,10992.97895,Jamaica,2855,795,fragment,622.567,-77.310484,18.157071,Greater Antilles,2083
317,Island,0.121214,Magueyes,37,0,oceanic,711.792,-67.03664,17.961664,Greater Antilles,0
320,Island,57.671347,Mona,272,4,oceanic,686.174,-67.892539,18.089245,Greater Antilles,84
321,Island,0.214184,Monito,26,0,oceanic,695.324,-67.949201,18.159445,Greater Antilles,0
323,Island,5.172647,Navassa,72,4,oceanic,746.825,-75.013618,18.403235,Greater Antilles,72
325,Island,0.488451,Palomino,16,0,oceanic,828.091,-65.56837,18.348647,Greater Antilles,0
340,Island,182.49475,Tortue,499,33,oceanic,840.063,-72.789124,20.044923,Greater Antilles,305
342,Island,136.712979,Vieques,473,5,oceanic,805.337,-65.441002,18.123319,Greater Antilles,162
700,Island,35.805418,Little Cayman,214,4,oceanic,598.951,-80.04026,19.684628,Greater Antilles,9
12208,Island,202.62055,Grand Cayman,325,16,oceanic,491.7,-81.243946,19.318442,Greater Antilles,17
12209,Island,41.91514,Cayman Brac,190,2,oceanic,603.552,-79.798663,19.720189,Greater Antilles,44
1035,Island,740635.1139,Borneo,12014,5765,continental,164.724,114.192417,0.870059,Greater Sunda Islands,3993
1045,Island,132699.3073,Java,6168,1156,continental,765.797,110.094062,-7.28518,Greater Sunda Islands,3419
1065,Island,186375.4728,Sulawesi,5090,1317,fragment,837.186,121.291679,-2.124234,Greater Sunda Islands,3258
1066,Island,472695.9041,Sumatra,7378,1858,continental,16.26,101.655053,-0.484994,Greater Sunda Islands,3519
1498,Island,0.429185,Pulau Babi Tengah,188,0,continental,12.578,103.96059,2.476385,Greater Sunda Islands,15
344,Island,34042.9039,Hainan,4317,630,continental,18.396,109.745579,19.195738,Hainan,1710
170,Island,0.027257,Gardner Pinnacles,1,0,oceanic,3341.02,-168.95998,25.000016,Hawaiian Islands,0
171,Island,10457.21621,Hawai'i Island,512,82,oceanic,3674.689,-155.518375,19.598084,Hawaiian Islands,4119
172,Island,1442.951503,Kaua'i Island,583,197,oceanic,3629.559,-159.524241,22.058363,Hawaiian Islands,1485
173,Island,116.658525,Kaho'olawe Island,56,2,oceanic,3736.853,-156.609341,20.547612,Hawaiian Islands,432
174,Island,0.747766,Ka'ula Island,13,0,oceanic,3744.841,-160.541487,21.654144,Hawaiian Islands,0
176,Island,366.604164,Lana'i Island,341,8,oceanic,3740.263,-156.927066,20.834995,Hawaiian Islands,964
177,Island,2.920949,Laysan Island,22,0,oceanic,3295.189,-171.734888,25.768689,Hawaiian Islands,0
178,Island,1.282188,Lehua Island,19,0,oceanic,3647.799,-160.095765,22.0201,Hawaiian Islands,69
179,Island,1.593545,Lisianski Island,12,0,oceanic,3306.617,-173.965922,26.063953,Hawaiian Islands,5
180,Island,1894.105903,Maui Island,586,85,oceanic,3678.732,-156.336777,20.790415,Hawaiian Islands,2968
183,Island,680.421602,Moloka'i Island,449,34,oceanic,3709.532,-157.014518,21.133173,Hawaiian Islands,1353
184,Island,0.652311,Nihoa Island,14,2,oceanic,3540.516,-161.922525,23.060456,Hawaiian Islands,0
185,Island,0.370184,Necker Island,4,0,oceanic,3467.951,-164.700265,23.575664,Hawaiian Islands,0
186,Island,197.312532,Ni'ihau Island,85,2,oceanic,3650.298,-160.151831,21.896643,Hawaiian Islands,336
187,Island,1560.184472,O'ahu Island (incl. Mokoli'i Islet),548,134,oceanic,3699.816,-157.973393,21.458674,Hawaiian Islands,1159
11164,Island,0.01839,"Gin, Hawaii Sandy Islands",1,0,oceanic,3456.855,-166.165804,23.735159,Hawaiian Islands,0
11166,Island,0.029427,"Little Gin, Hawaii Sandy Islands",3,0,oceanic,3457.453,-166.163544,23.72873,Hawaiian Islands,0
11169,Island,0.004386,"Round, Hawaii Sandy Islands",3,0,oceanic,3447.081,-166.229192,23.827211,Hawaiian Islands,0
11170,Island,0.005726,"Shark, Hawaii Sandy Islands",1,0,oceanic,3444.712,-166.323726,23.853438,Hawaiian Islands,0
11171,Island,0.024944,"Trig, Hawaii Sandy Islands",7,0,oceanic,3442.114,-166.245835,23.872825,Hawaiian Islands,0
11172,Island,0.024432,"Whale-Skate, Hawaii Sandy Islands",7,0,oceanic,3443.111,-166.217719,23.861118,Hawaiian Islands,0
400,Island,2.495681,McDonald Islands,4,0,oceanic,3923.598,72.596296,-53.042584,Heard and MacDonald Islands,121
401,Island,359.956615,Heard Island,8,0,oceanic,3843.932,73.51685,-53.093181,Heard and MacDonald Islands,2559
189,Island,102387.1132,Iceland,430,5,oceanic,971.826,-18.59407,64.990673,Iceland,2006
12114,Island,11.557065,Othonoi,262,0,continental,34.586,19.397796,39.853086,Ionian Islands,252
12115,Island,3.879941,Ereikoussa,271,0,continental,23.996,19.583206,39.88737,Ionian Islands,58
12116,Island,3.084006,Mathraki,193,0,continental,35.787,19.521313,39.76954,Ionian Islands,73
12117,Island,596.199896,Corfu,1140,0,continental,1.998,19.847571,39.633964,Ionian Islands,785
12118,Island,22.536343,Paxos,435,0,continental,15.031,20.163752,39.206052,Ionian Islands,175
12119,Island,4.025982,Antipaxos,179,0,continental,16.664,20.230211,39.149588,Ionian Islands,67
12120,Island,307.765537,Lefkada,905,1,continental,0.01,20.647712,38.707985,Ionian Islands,1053
12121,Island,21.070844,Meganisi,340,0,continental,0.856,20.768493,38.647267,Ionian Islands,240
12122,Island,25.902822,Kalamos,475,0,continental,1.398,20.910116,38.624259,Ionian Islands,614
12123,Island,6.494777,Kastos,4,0,continental,6.071,20.913635,38.57288,Ionian Islands,66
12124,Island,4.749151,Atokos,183,0,oceanic,15.738,20.81211,38.487392,Ionian Islands,188
12125,Island,99.102783,Ithaca,668,0,oceanic,8.359,20.687974,38.395475,Ionian Islands,711
12127,Island,4.700438,Oxeia,207,0,continental,1.187,21.106966,38.302893,Ionian Islands,190
12128,Island,0.115966,Makropoula,60,0,continental,3.236,21.054586,38.350573,Ionian Islands,1
12129,Island,1.131295,Makri,110,0,continental,3.829,21.035315,38.360411,Ionian Islands,25
12130,Island,0.259413,Modi,69,0,continental,7.19,21.022433,38.423788,Ionian Islands,8
12131,Island,0.020558,Apasa,54,0,continental,6.685,21.024762,38.431433,Ionian Islands,3
12132,Island,0.046389,Soros,66,0,continental,6.488,21.024763,38.43458,Ionian Islands,0
12133,Island,0.009991,Gravaris,40,0,continental,6.11,21.026522,38.439881,Ionian Islands,0
12134,Island,0.28102,Kalogeros,75,0,continental,0.664,21.030176,38.490682,Ionian Islands,4
12135,Island,0.13617,Tsakalonisi,47,0,continental,3.687,21.03615,38.462165,Ionian Islands,1
12136,Island,0.05461,Filippos,63,0,continental,3.331,21.015477,38.471336,Ionian Islands,2
12137,Island,0.149452,Bistros,64,0,continental,3.925,21.016352,38.464036,Ionian Islands,2
12138,Island,0.806802,Pontikos,97,0,continental,1.726,21.066057,38.455149,Ionian Islands,18
12139,Island,0.399747,Lamprino,109,0,continental,3.487,21.004855,38.472229,Ionian Islands,12
12140,Island,0.206965,Sofia,83,0,continental,3.088,21.000976,38.480271,Ionian Islands,4
12141,Island,1.273772,Provati,116,0,continental,2.444,21.047211,38.462554,Ionian Islands,30
12142,Island,0.011331,Prasso,28,0,continental,5.437,20.969454,38.48266,Ionian Islands,0
12143,Island,0.727265,Karlonisi,119,0,continental,2.159,21.043187,38.475243,Ionian Islands,16
12144,Island,5.747529,Petalas,137,0,continental,0.632,21.093092,38.414565,Ionian Islands,186
12145,Island,2.653126,Dragonera,117,0,continental,1.442,21.020177,38.480991,Ionian Islands,82
12146,Island,789.514453,Cephalonia,1015,3,oceanic,9.529,20.574409,38.222972,Ionian Islands,1473
12147,Island,410.344271,Zakynthos,877,2,oceanic,16.267,20.774553,37.785044,Ionian Islands,681
12148,Island,1.621354,Strofades,243,0,oceanic,49.05,21.010686,37.248004,Ionian Islands,9
361,Island,24.904956,Cocos Island (Costa Rica),192,33,oceanic,490.924,-87.061948,5.528856,Isla del Coco,423
1310,Island,0.150955,"Otok Zecevo, Croatia",177,3,continental,24.336,16.694229,43.190211,Islands of Croatia,2
11267,Island,0.073637,"Goljak, Adria",63,0,continental,0.904,17.457481,42.953955,Islands of Croatia,0
11268,Island,0.041451,"Srednjak, Adria",56,0,continental,0.215,17.448873,42.951185,Islands of Croatia,0
11269,Island,0.047688,"Gospin Skolj, Adria",36,0,continental,0.097,17.448411,42.94676,Islands of Croatia,3
11270,Island,3.432267,"Kakan, Adria",170,1,continental,6.064,15.667852,43.690957,Islands of Croatia,28
11271,Island,0.097338,"Mali Borovnjak, Adria",60,0,continental,7.081,15.669669,43.698731,Islands of Croatia,2
11272,Island,0.236716,"Veliki Borovnjak, Adria",52,0,continental,6.615,15.662672,43.70149,Islands of Croatia,10
11273,Island,2.908549,"Tijat, Adria",123,0,continental,1.962,15.764502,43.721013,Islands of Croatia,36
11274,Island,3.479394,"Zmajan, Adria",128,0,continental,4.651,15.755901,43.692667,Islands of Croatia,64
11275,Island,0.383595,"Logorun, Adria",100,0,continental,0.249,15.751286,43.742741,Islands of Croatia,4
11276,Island,0.040413,"Kamenica, Adria",51,0,continental,4.025,15.779719,43.707495,Islands of Croatia,2
11277,Island,0.018327,"Sovljak, Adria",53,0,continental,0.324,15.719876,43.758849,Islands of Croatia,27
11278,Island,0.023465,"Prinjak, Adria",59,0,continental,0.701,15.7245,43.751947,Islands of Croatia,0
11279,Island,0.05566,"Lukovnik, Adria",81,0,continental,0.072,15.741074,43.751436,Islands of Croatia,3
11280,Island,0.012944,"Burna Sestrica, Adria",83,0,continental,1.259,15.532283,43.867405,Islands of Croatia,0
11281,Island,0.02922,"Dona Sestrica, Adria",89,0,continental,1.569,15.527697,43.865943,Islands of Croatia,0
11282,Island,1.28502,"Velika Jarta, Adria",99,0,continental,0.695,15.543058,43.857323,Islands of Croatia,29
11283,Island,0.381143,"Jartica, Adria",78,0,continental,0.332,15.56033,43.853292,Islands of Croatia,8
11284,Island,0.005448,"Mali Gubavac, Adria",40,0,continental,1.192,15.55521,43.848676,Islands of Croatia,0
11285,Island,0.027056,"Veliki Gubavac, Adria",40,0,continental,1.229,15.55231,43.848567,Islands of Croatia,0
11286,Island,0.002433,"Prisnak Gorni, Adria",74,0,continental,6.332,15.60805,43.715863,Islands of Croatia,0
11287,Island,0.017169,"Maslinak, Adria",61,0,continental,0.763,15.555654,43.83682,Islands of Croatia,0
11288,Island,0.018492,"Visovac, Adria",57,0,continental,1.931,15.53889,43.828471,Islands of Croatia,0
11289,Island,0.06758,"Prisnak, Adria",143,0,continental,0.169,15.560475,43.826381,Islands of Croatia,2
11290,Island,0.539006,"Radej, Adria",63,0,continental,0.677,15.567071,43.843977,Islands of Croatia,5
11291,Island,0.241936,"Zminak, Adria",104,0,continental,0.355,15.57809,43.840419,Islands of Croatia,3
11292,Island,0.095844,"Tegina, Adria",151,0,continental,0.337,15.588486,43.835355,Islands of Croatia,0
11293,Island,0.198255,"Veliki Vinik, Adria",182,0,continental,0.177,15.581311,43.834448,Islands of Croatia,6
11294,Island,0.069346,"Mali Vinik, Adria",166,0,continental,0.256,15.584931,43.830875,Islands of Croatia,0
11295,Island,0.011391,"Mostir, Adria",100,0,continental,0.405,15.633161,43.829458,Islands of Croatia,0
11296,Island,0.01809,"Skojic u Kosirini, Adria",53,0,continental,0.239,15.610311,43.789348,Islands of Croatia,2
11297,Island,0.090507,"Lutac, Adria",55,0,continental,0.352,15.659116,43.789329,Islands of Croatia,2
11298,Island,0.05174,"Bronik, Adria",63,0,continental,0.478,15.66515,43.785538,Islands of Croatia,4
11299,Island,0.013137,"Skolic, Adria",52,0,continental,0.185,15.653383,43.783757,Islands of Croatia,13
11300,Island,0.024886,"Mimonak, Adria",87,0,continental,0.1,15.682066,43.778011,Islands of Croatia,1
11301,Island,0.092199,"Bisaga, Adria",73,0,continental,0.273,15.675988,43.778672,Islands of Croatia,1
11302,Island,0.052896,"Frbosnak, Adria",66,0,continental,0.173,15.665079,43.775949,Islands of Croatia,1
11303,Island,0.048822,"Maslinak, Adria",105,0,continental,0.595,15.680561,43.768408,Islands of Croatia,1
11304,Island,0.031428,"Mali Drazimeski, Adria",65,0,continental,0.559,15.674931,43.761358,Islands of Croatia,0
11305,Island,0.136445,"Veliki Drazimeski, Adria",93,0,continental,0.978,15.676632,43.756539,Islands of Croatia,2
11306,Island,0.003198,"Kamicic, Adria",6,0,continental,0.999,15.634282,43.759886,Islands of Croatia,0
11307,Island,0.026274,"Babulak, Adria",99,0,continental,1.015,15.630272,43.760441,Islands of Croatia,0
11308,Island,0.045495,"Vodenak, Adria",80,0,continental,1.139,15.624498,43.761648,Islands of Croatia,0
11309,Island,0.022131,"Cerigul, Adria",32,0,continental,5,15.611109,43.727358,Islands of Croatia,0
11310,Island,0.079603,"Duzac, Adria",58,0,continental,5.148,15.617243,43.723367,Islands of Croatia,0
11311,Island,0.116324,"Cavlin, Adria",60,0,continental,5.283,15.581854,43.734903,Islands of Croatia,2
11312,Island,0.382192,"Veliki Tetevisnak, Adria",59,0,continental,5.828,15.594262,43.722785,Islands of Croatia,12
11313,Island,0.098755,"Mali Tetevisnak, Adria",53,0,continental,6.147,15.603235,43.718023,Islands of Croatia,1
11314,Island,15.324331,"Zirje, Adria",351,0,continental,10.346,15.660516,43.651729,Islands of Croatia,65
11315,Island,0.012999,"Koromasna, Adria",54,0,continental,11.549,15.684956,43.656412,Islands of Croatia,0
11316,Island,0.024693,"Gusteranski, Adria",54,0,continental,11.877,15.713694,43.645502,Islands of Croatia,0
11317,Island,0.020725,"Hrbosnjak, Adria",36,0,continental,11.544,15.738348,43.645932,Islands of Croatia,0
11318,Island,0.269204,"Mazirina, Adria",110,0,continental,12.946,15.740487,43.627017,Islands of Croatia,7
11319,Island,0.012575,"Bakul, Adria",6,0,continental,14.513,15.713604,43.621414,Islands of Croatia,0
11320,Island,0.062577,"Skrvada, Adria",54,0,continental,14.708,15.680415,43.626482,Islands of Croatia,0
11321,Island,0.008116,"Mikavica, Adria",26,0,continental,9.922,15.614959,43.678883,Islands of Croatia,0
11322,Island,0.02642,"Kosmerka, Adria",17,0,continental,14.931,15.603366,43.633704,Islands of Croatia,0
11323,Island,0.005686,"Proklandica, Adria",4,0,continental,15.079,15.60777,43.632259,Islands of Croatia,0
11324,Island,0.013005,"Vrtlac, Adria",9,0,continental,15.937,15.609026,43.623978,Islands of Croatia,0
11325,Island,0.005278,"Babuljak, Adria",3,0,continental,16.063,15.613819,43.62229,Islands of Croatia,0
11326,Island,0.013005,"Blitvenica, Adria",11,0,continental,16.652,15.57462,43.624958,Islands of Croatia,0
11327,Island,0.001627,"Nozdra, Adria",2,0,continental,11.551,15.592959,43.669302,Islands of Croatia,0
11328,Island,0.034164,"Raparaznjak, Adria",30,0,continental,10.448,15.586616,43.681615,Islands of Croatia,0
11329,Island,0.015031,"Sedlo, Adria",11,0,continental,13.85,15.557565,43.658024,Islands of Croatia,0
11330,Island,0.013177,"Vrtlic, Adria",13,0,continental,10.895,15.546175,43.6927,Islands of Croatia,0
11331,Island,0.062351,"Samograd, Adria",56,0,continental,10.847,15.557185,43.687947,Islands of Croatia,1
11332,Island,0.008053,"Babuljaš, Adria",77,0,continental,0.178,15.498952,43.904635,Islands of Croatia,0
11333,Island,0.055181,"Veliki Školj, Adria",134,0,continental,0.221,15.503201,43.902465,Islands of Croatia,0
11334,Island,0.011829,"St. Justina, Adria",92,0,continental,0.138,15.508294,43.903508,Islands of Croatia,3
11335,Island,0.012147,"Žavinac Mali, Adria",84,0,continental,0.569,15.519099,43.893743,Islands of Croatia,0
11336,Island,0.029342,"Žavinac Veliki, Adria",94,0,continental,0.341,15.523259,43.89194,Islands of Croatia,0
11337,Island,0.006353,"Vrtlic, Adria",22,0,continental,4.066,15.513652,43.823287,Islands of Croatia,0
11338,Island,0.031144,"Veliki Skoljic, Adria",79,0,continental,4.18,15.512378,43.841827,Islands of Croatia,6
11339,Island,0.012965,"Mali Skoljic, Adria",67,0,continental,3.806,15.517996,43.839536,Islands of Croatia,0
11340,Island,0.056048,"Gira, Adria",104,0,continental,4.898,15.501637,43.827708,Islands of Croatia,0
11341,Island,0.000943,"Kamicic, Adria",6,0,continental,4.83,15.501761,43.843877,Islands of Croatia,14
11342,Island,0.001155,"Kamicic, Adria",12,0,continental,3.573,15.491574,43.867716,Islands of Croatia,0
11343,Island,0.059573,"Kozina, Adria",82,0,continental,3.72,15.486622,43.868346,Islands of Croatia,0
11344,Island,0.605974,"Murvenjak, Adria",49,0,continental,3.141,15.516044,43.830953,Islands of Croatia,7
11345,Island,0.0389,"Obrovanj, Adria",71,0,continental,5.073,15.498285,43.841691,Islands of Croatia,5
11346,Island,0.003611,"Rakita, Adria",44,0,continental,5.112,15.495629,43.843626,Islands of Croatia,5
11347,Island,0.082306,"Sipnata, Adria",73,0,continental,5.289,15.484675,43.846426,Islands of Croatia,1
11348,Island,0.075443,"Oblik, Adria",55,0,continental,4.63,15.505939,43.837791,Islands of Croatia,1
11349,Island,0.030641,"Artina, Adria",72,0,continental,3.089,15.50249,43.86325,Islands of Croatia,2
11351,Island,0.014048,"Mali Lagan, Adria",20,0,continental,26.535,14.80508,44.166324,Islands of Croatia,0
11352,Island,0.029597,"Veliki Lagan, Adira",29,0,continental,26.266,14.808871,44.164652,Islands of Croatia,0
402,Island,385.987572,Jan Mayen,80,6,oceanic,953.287,-8.386437,71.014732,Jan Mayen,2080
231,Island,4.673857,Takeshima,213,0,oceanic,475.149,130.424318,30.81028,Japan,126
232,Island,12.239166,Ioujima,213,0,oceanic,472.386,130.294169,30.790435,Japan,417
233,Island,16.286187,Kuroshima,520,0,oceanic,455.962,129.934198,30.830824,Japan,512
234,Island,448.996527,Tanegashima,1007,3,oceanic,499.74,130.975089,30.580814,Japan,258
235,Island,508.037635,Yakushima,1340,36,oceanic,514.014,130.522252,30.339135,Japan,1791
236,Island,37.135804,Kuchinoerabujima,515,0,oceanic,500.414,130.209712,30.455885,Japan,537
237,Island,14.325372,Kuchinoshima,519,0,oceanic,545.412,129.922578,29.972314,Japan,391
238,Island,35.686935,Nakanoshima,626,0,oceanic,557.249,129.871098,29.848849,Japan,724
239,Island,4.835971,Gajajima,370,0,oceanic,543.131,129.541012,29.903181,Japan,264
240,Island,2.544134,Tairajima,404,0,oceanic,565.649,129.533032,29.687286,Japan,96
241,Island,29.816037,Suwanosejima,327,0,oceanic,574.931,129.712841,29.641179,Japan,646
242,Island,8.005161,Akusekijima,449,0,oceanic,590.693,129.602299,29.459413,Japan,332
243,Island,1.087171,Kodakarajima,355,0,oceanic,608.044,129.325522,29.223776,Japan,13
244,Island,7.405603,Takarajima,519,0,oceanic,611.772,129.207673,29.146641,Japan,138
245,Island,3.03887,Yokoatejima,240,0,oceanic,644.321,128.990909,28.798824,Japan,158
246,Island,722.952607,Amamioshima,1060,18,oceanic,692.601,129.426562,28.311807,Japan,604
